Gene stable ID,Golden Hamster gene stable ID,Golden Hamster gene name,%id. target Golden Hamster gene identical to query gene,%id. query gene identical to target Golden Hamster gene,"Golden Hamster orthology confidence [0 low, 1 high]",Gene name
ENSMUSG00000113897,,,,,,Gm48227
ENSMUSG00000099643,,,,,,Gm29162
ENSMUSG00000028409,ENSMAUG00000013724,Smu1,100,100,1,Smu1
ENSMUSG00000034574,ENSMAUG00000003647,Daam1,80.5942,88.2114,1,Daam1
ENSMUSG00000066440,ENSMAUG00000007697,Zfyve26,79.3594,88.1036,1,Zfyve26
ENSMUSG00000099777,,,,,,Gm21777
ENSMUSG00000040134,,,,,,Rdh7
ENSMUSG00000100930,,,,,,Gm28866
ENSMUSG00000115525,,,,,,Gm5213
ENSMUSG00000100954,,,,,,Gm10138
ENSMUSG00000115057,,,,,,Gm8705
ENSMUSG00000107353,,,,,,4930430O22Rik
ENSMUSG00000115307,,,,,,Gm49313
ENSMUSG00000024829,ENSMAUG00000018243,Mrpl21,80.0926,82.7751,1,Mrpl21
ENSMUSG00000116790,,,,,,Gm49596
ENSMUSG00000017165,ENSMAUG00000016246,Gast,79.2079,76.9231,1,Gast
ENSMUSG00000043119,,,,,,Olfr448
ENSMUSG00000041247,,,,,,Lamp3
ENSMUSG00000114399,,,,,,Gm47994
ENSMUSG00000046058,,,,,,Eid2
ENSMUSG00000113981,,,,,,Gm47011
ENSMUSG00000113654,,,,,,Gm30893
ENSMUSG00000079419,,,,,,Ms4a6c
ENSMUSG00000115437,,,,,,Gm49314
ENSMUSG00000021301,ENSMAUG00000003157,Hecw1,86.9077,94.7011,1,Hecw1
ENSMUSG00000070705,,,,,,Eid2b
ENSMUSG00000059991,ENSMAUG00000017629,Nptx2,98.3683,97.6852,1,Nptx2
ENSMUSG00000074404,,,,,,Gm1698
ENSMUSG00000041062,ENSMAUG00000013054,Mslnl,54.8905,88.8889,1,Mslnl
ENSMUSG00000109070,,,,,,Olfr511-ps1
ENSMUSG00000056946,,,,,,Olfr512
ENSMUSG00000112251,,,,,,Gm47488
ENSMUSG00000061603,ENSMAUG00000014339,Akap6,60.8149,85.601,1,Akap6
ENSMUSG00000055188,,,,,,Rbm3os
ENSMUSG00000035215,ENSMAUG00000009276,Lsm7,98.0583,98.0583,1,Lsm7
ENSMUSG00000110333,ENSMAUG00000009343,,48.778,59.5934,0,Gm45861
ENSMUSG00000084380,,,,,,Tmc4-ps
ENSMUSG00000027329,ENSMAUG00000020367,Spef1,94.8718,94.4681,1,Spef1
ENSMUSG00000114409,,,,,,Gm9042
ENSMUSG00000099556,,,,,,Gm28857
ENSMUSG00000063932,ENSMAUG00000009343,,55.6025,16.709,0,Poteg
ENSMUSG00000085246,,,,,,Gm15893
ENSMUSG00000045883,ENSMAUG00000010348,,69.2308,76.3251,1,Olfr1461
ENSMUSG00000046598,ENSMAUG00000000877,Bdh1,79.8834,82.7795,1,Bdh1
ENSMUSG00000042510,ENSMAUG00000012446,AA986860,80.033,81.1037,1,AA986860
ENSMUSG00000107915,,,,,,Gm44014
ENSMUSG00000114235,,,,,,F530104D19Rik
ENSMUSG00000069769,ENSMAUG00000003862,Msi2,100,99.7118,1,Msi2
ENSMUSG00000024991,ENSMAUG00000012616,Eif3a,83.1101,96.3762,1,Eif3a
ENSMUSG00000031167,ENSMAUG00000016488,Rbm3,100,98.7179,1,Rbm3
ENSMUSG00000114285,,,,,,Gm47773
ENSMUSG00000042380,ENSMAUG00000011085,Smim12,95.6522,95.6522,1,Smim12
ENSMUSG00000099757,,,,,,BE692007
ENSMUSG00000040651,ENSMAUG00000016270,Tasor,62.9506,88.8784,1,Tasor
ENSMUSG00000113480,,,,,,Gm47413
ENSMUSG00000098234,,,,,,Snhg6
ENSMUSG00000024831,ENSMAUG00000019893,Ighmbp2,88.0161,88.3721,1,Ighmbp2
ENSMUSG00000046723,ENSMAUG00000001283,Adam24,61.8922,64.9655,1,Adam24
ENSMUSG00000045708,ENSMAUG00000008829,Olfr447,89.0323,89.0323,1,Olfr447
ENSMUSG00000109519,,,,,,Gm18806
ENSMUSG00000082047,,,,,,Gm12948
ENSMUSG00000063428,,,,,,Ddo
ENSMUSG00000117832,,,,,,Gm50263
ENSMUSG00000050234,ENSMAUG00000005059,Gja4,96.3964,96.3964,1,Gja4
ENSMUSG00000109559,,,,,,Gm34280
ENSMUSG00000107325,,,,,,Gm43425
ENSMUSG00000085095,,,,,,Gm15635
ENSMUSG00000084129,,,,,,Hmgb1-ps1
ENSMUSG00000094319,,,,,,Igkv4-54
ENSMUSG00000087240,,,,,,Gm15976
ENSMUSG00000073111,,,,,,Olfr446
ENSMUSG00000063751,,,,,,Platr8
ENSMUSG00000109658,,,,,,Gm45660
ENSMUSG00000110315,,,,,,Gm8423
ENSMUSG00000053329,,,,,,Gatd3a
ENSMUSG00000095753,,,,,,Igkv4-53
ENSMUSG00000086475,,,,,,Platr13
ENSMUSG00000038646,ENSMAUG00000016043,,94.1176,94.9153,1,Ramac
ENSMUSG00000022957,ENSMAUG00000006438,,34.014,95.4174,0,Itsn1
ENSMUSG00000095300,,,,,,Gm906
ENSMUSG00000082305,,,,,,Gm2420
ENSMUSG00000030189,ENSMAUG00000012185,Ybx3,85.0415,88.7283,1,Ybx3
ENSMUSG00000055447,ENSMAUG00000009968,Cd47,87.037,87.037,1,Cd47
ENSMUSG00000028410,ENSMAUG00000021596,Dnaja1,52.3929,100,1,Dnaja1
ENSMUSG00000030339,ENSMAUG00000014994,Ltbr,52.7711,82.9545,1,Ltbr
ENSMUSG00000081112,,,,,,Gm12140
ENSMUSG00000081152,,,,,,Gm12430
ENSMUSG00000079542,,,,,,Gm42606
ENSMUSG00000108157,,,,,,Olrf445-ps1
ENSMUSG00000110228,,,,,,Gm2080
ENSMUSG00000058809,,,,,,Hspd1-ps3
ENSMUSG00000110370,,,,,,Gm5749
ENSMUSG00000044243,ENSMAUG00000009821,Bhlha9,80.9524,81.3043,1,Bhlha9
ENSMUSG00000094993,,,,,,Igkv4-51
ENSMUSG00000073110,ENSMAUG00000016381,,89.3548,89.3548,1,Olfr444
ENSMUSG00000114035,,,,,,Gm31126
ENSMUSG00000081847,,,,,,Gm12142
ENSMUSG00000071937,ENSMAUG00000017676,,48.0263,64.3739,0,Adam25
ENSMUSG00000039740,ENSMAUG00000009489,Alg2,90.8434,90.8434,1,Alg2
ENSMUSG00000113730,,,,,,Gm47805
ENSMUSG00000046275,ENSMAUG00000003421,Trarg1,92.4855,85.1064,1,Trarg1
ENSMUSG00000058046,ENSMAUG00000018273,4933430I17Rik,57.9798,61.987,1,4933430I17Rik
ENSMUSG00000048899,ENSMAUG00000012694,Rimkla,95.5263,95.5263,1,Rimkla
ENSMUSG00000034940,ENSMAUG00000015507,Synrg,74.8682,71.4166,1,Synrg
ENSMUSG00000101136,,,,,,Gm8739
ENSMUSG00000100230,,,,,,Gm28650
ENSMUSG00000058470,,,,,,Gm8369
ENSMUSG00000114559,,,,,,Gm47429
ENSMUSG00000071909,ENSMAUG00000016552,Nutm2,76.2619,76.0544,1,Nutm2
ENSMUSG00000030137,ENSMAUG00000016003,Tuba8,79.2873,89.6725,1,Tuba8
ENSMUSG00000025485,ENSMAUG00000020388,Ric8a,96.6038,96.6038,1,Ric8a
ENSMUSG00000021820,ENSMAUG00000011635,,36.2949,89.7196,0,Camk2g
ENSMUSG00000021820,ENSMAUG00000005138,,97.5425,92.3077,1,Camk2g
ENSMUSG00000086527,,,,,,Gm15856
ENSMUSG00000085081,,,,,,Rptoros
ENSMUSG00000037816,,,,,,Fbxw17
ENSMUSG00000083870,,,,,,Gm11761
ENSMUSG00000095917,,,,,,Olfr740
ENSMUSG00000087405,,,,,,Gm14232
ENSMUSG00000046101,ENSMAUG00000003912,Mcmdc2,71.8062,87.1658,1,Mcmdc2
ENSMUSG00000102369,,,,,,9530022L04Rik
ENSMUSG00000041617,ENSMAUG00000013662,Ccdc74a,90.6593,91.1602,1,Ccdc74a
ENSMUSG00000068267,ENSMAUG00000009494,Cenpb,92.1536,95.5017,1,Cenpb
ENSMUSG00000019797,ENSMAUG00000015280,Mtres1,85.4167,85.0622,1,Mtres1
ENSMUSG00000097945,,,,,,Gm17799
ENSMUSG00000095765,,,,,,Olfr741
ENSMUSG00000019966,ENSMAUG00000016386,Kitl,68.8645,96.4103,1,Kitl
ENSMUSG00000070806,ENSMAUG00000005478,Zmynd12,79.0634,87.7676,1,Zmynd12
ENSMUSG00000091386,,,,,,Olfr443-ps1
ENSMUSG00000068431,,,,,,Olfr742
ENSMUSG00000027327,ENSMAUG00000006345,,90.9604,92,1,1700037H04Rik
ENSMUSG00000027327,ENSMAUG00000013228,,73.4463,57.7778,0,1700037H04Rik
ENSMUSG00000094721,,,,,,Olfr1462
ENSMUSG00000111368,,,,,,Gm47889
ENSMUSG00000045886,ENSMAUG00000022129,,96,95.2381,1,Gm9803
ENSMUSG00000104163,,,,,,Gm19057
ENSMUSG00000060491,ENSMAUG00000018143,4930522H14Rik,63.913,65.625,1,4930522H14Rik
ENSMUSG00000026700,ENSMAUG00000012037,Tnfsf4,69.1919,71.3542,1,Tnfsf4
ENSMUSG00000046750,ENSMAUG00000018915,Selenov,51.5244,55.4098,1,Selenov
ENSMUSG00000087306,,,,,,A230004M16Rik
ENSMUSG00000037355,ENSMAUG00000017816,Uvssa,85.4951,86.8272,1,Uvssa
ENSMUSG00000028909,ENSMAUG00000016330,Ptpru,97.9253,97.9253,1,Ptpru
ENSMUSG00000103007,,,,,,Gm20690
ENSMUSG00000111756,,,,,,Gm48183
ENSMUSG00000093730,,,,,,Gm20690
ENSMUSG00000029778,ENSMAUG00000009134,Adcyap1r1,88.7097,93.4183,1,Adcyap1r1
ENSMUSG00000093505,,,,,,Gm20691
ENSMUSG00000020436,ENSMAUG00000019976,Gabrg2,93.8819,95.2891,1,Gabrg2
ENSMUSG00000094285,,,,,,Olfr743
ENSMUSG00000115034,,,,,,Gm19109
ENSMUSG00000003518,,,,,,Dusp3
ENSMUSG00000053815,,,,,,Olfr744
ENSMUSG00000024603,ENSMAUG00000013861,Dctn4,99.1304,97.6445,1,Dctn4
ENSMUSG00000018830,ENSMAUG00000020559,Myh11,93.0857,94.2037,1,Myh11
ENSMUSG00000056947,ENSMAUG00000017429,Mab21l1,100,100,1,Mab21l1
ENSMUSG00000089932,,,,,,Gm16114
ENSMUSG00000066755,ENSMAUG00000011424,Tnfsf18,65.3179,64.9425,1,Tnfsf18
ENSMUSG00000060798,ENSMAUG00000016415,Intu,87.2611,87.6333,1,Intu
ENSMUSG00000106211,,,,,,Gm42842
ENSMUSG00000059005,,,,,,Hnrnpa3
ENSMUSG00000027799,ENSMAUG00000013634,Nbea,87.5681,94.5916,1,Nbea
ENSMUSG00000094483,ENSMAUG00000011691,Purb,90.1235,96.6887,1,Purb
ENSMUSG00000091519,ENSMAUG00000016006,Skor2,97.2222,97.2222,1,Skor2
ENSMUSG00000025481,ENSMAUG00000004138,Urah,70.922,96.1538,1,Urah
ENSMUSG00000050028,,,,,,Olfr745
ENSMUSG00000107985,,,,,,Gm35037
ENSMUSG00000102860,,,,,,Gm37638
ENSMUSG00000084009,,,,,,Rhox7-ps1
ENSMUSG00000106298,,,,,,Gm42958
ENSMUSG00000028232,ENSMAUG00000009287,Tmem68,95.1368,95.1368,1,Tmem68
ENSMUSG00000110032,,,,,,Gm8436
ENSMUSG00000078796,ENSMAUG00000012586,Zfp541,91.1225,95.612,1,Zfp541
ENSMUSG00000040323,,,,,,Gm15429
ENSMUSG00000054894,ENSMAUG00000020577,Dmac2l,87,87,1,Dmac2l
ENSMUSG00000086839,,,,,,Gm11973
ENSMUSG00000086645,,,,,,Gm15743
ENSMUSG00000104941,,,,,,Gm8953
ENSMUSG00000051200,,,,,,Olfr513
ENSMUSG00000027869,,,,,,Hsd3b6
ENSMUSG00000109787,,,,,,Gm45286
ENSMUSG00000037134,ENSMAUG00000012249,Prmt9,90.4255,90.4255,1,Prmt9
ENSMUSG00000051721,ENSMAUG00000013564,Wdcp,73.3032,76.4151,1,Wdcp
ENSMUSG00000109207,,,,,,Gm45232
ENSMUSG00000118644,,,,,,AL592080.1
ENSMUSG00000083212,,,,,,Gm12274
ENSMUSG00000029390,ENSMAUG00000021351,Tmed2,99.5025,99.5025,1,Tmed2
ENSMUSG00000084411,,,,,,Gm11510
ENSMUSG00000030378,,,,,,Sult2a8
ENSMUSG00000108510,,,,,,Gm45192
ENSMUSG00000042331,ENSMAUG00000009500,Specc1,93.1947,94.8989,1,Specc1
ENSMUSG00000058188,,,,,,Olfr746
ENSMUSG00000010841,ENSMAUG00000020798,Cfap97d1,92.6829,92.6829,1,Cfap97d1
ENSMUSG00000056296,ENSMAUG00000000263,Synpr,96.4912,96.4912,1,Synpr
ENSMUSG00000102399,,,,,,Gm5049
ENSMUSG00000115323,,,,,,Gm18762
ENSMUSG00000046282,ENSMAUG00000017676,,45.6579,61.1993,0,Adam20
ENSMUSG00000100845,,,,,,Gm28770
ENSMUSG00000029512,ENSMAUG00000004257,Ulk1,94.702,96.25,1,Ulk1
ENSMUSG00000020297,,,,,,Nsg2
ENSMUSG00000016327,ENSMAUG00000016959,Atp1b4,95.5056,95.7747,1,Atp1b4
ENSMUSG00000096275,,,,,,Gm20901
ENSMUSG00000022696,ENSMAUG00000019104,Sidt1,96.7548,96.7548,1,Sidt1
ENSMUSG00000101771,,,,,,Gm28176
ENSMUSG00000076562,,,,,,Igkv4-50
ENSMUSG00000025484,ENSMAUG00000003061,,93.6937,93.6937,1,Bet1l
ENSMUSG00000054033,ENSMAUG00000017676,,47.2222,62.963,0,Adam39
ENSMUSG00000111175,,,,,,Gm19640
ENSMUSG00000084408,,,,,,Gm11870
ENSMUSG00000041153,ENSMAUG00000009459,Osgin2,94.7273,95.2468,1,Osgin2
ENSMUSG00000111304,,,,,,Gm47677
ENSMUSG00000111109,,,,,,Gm30933
ENSMUSG00000105725,,,,,,Igkv12-49
ENSMUSG00000037315,ENSMAUG00000001294,Jade3,90.2913,90.9535,1,Jade3
ENSMUSG00000040455,ENSMAUG00000019377,Usp45,86.4699,86.5764,1,Usp45
ENSMUSG00000107832,,,,,,Gm18688
ENSMUSG00000061458,ENSMAUG00000010862,Nol10,97.2344,96.9521,1,Nol10
ENSMUSG00000117971,,,,,,Gm50220
ENSMUSG00000118163,,,,,,Gm41757
ENSMUSG00000095577,,,,,,Gm6619
ENSMUSG00000095276,ENSMAUG00000018963,Gfy,68.254,67.319,1,Gfy
ENSMUSG00000111993,,,,,,Gm48018
ENSMUSG00000112782,,,,,,Gm7940
ENSMUSG00000085176,,,,,,Gm15397
ENSMUSG00000097932,,,,,,C430039J16Rik
ENSMUSG00000112427,,,,,,Gm19168
ENSMUSG00000032845,ENSMAUG00000011821,Alpk2,62.5,68.93,1,Alpk2
ENSMUSG00000114425,,,,,,Gm33447
ENSMUSG00000085456,,,,,,Gm15398
ENSMUSG00000090862,ENSMAUG00000013319,Rps13,100,100,1,Rps13
ENSMUSG00000093548,,,,,,Gm6407
ENSMUSG00000093467,,,,,,Gm20659
ENSMUSG00000094113,,,,,,5430401F13Rik
ENSMUSG00000066241,,,,,,Olfr514
ENSMUSG00000110136,ENSMAUG00000003061,,91.4894,77.4775,1,Gm45785
ENSMUSG00000031461,ENSMAUG00000006729,Myom2,95.352,95.352,1,Myom2
ENSMUSG00000003657,,,,,,Calb2
ENSMUSG00000031617,ENSMAUG00000008780,,37.299,89.2308,0,Tmem184c
ENSMUSG00000109406,,,,,,Olfr515-ps1
ENSMUSG00000060314,,,,,,Zfp941
ENSMUSG00000100719,,,,,,Gm28786
ENSMUSG00000115076,,,,,,Gm49106
ENSMUSG00000115804,,,,,,Gm49107
ENSMUSG00000114572,,,,,,Gm48457
ENSMUSG00000101740,,,,,,Gm29360
ENSMUSG00000115035,,,,,,Gm9614
ENSMUSG00000062434,,,,,,Olfr516
ENSMUSG00000115502,,,,,,Gm49222
ENSMUSG00000089792,,,,,,Gm16571
ENSMUSG00000101292,,,,,,Gm29496
ENSMUSG00000099590,,,,,,C330022C24Rik
ENSMUSG00000081679,,,,,,Gm11874
ENSMUSG00000115585,,,,,,Gm41271
ENSMUSG00000112573,,,,,,Gm48324
ENSMUSG00000038801,ENSMAUG00000020366,Scgb1c1,91.5789,91.5789,1,Scgb1c1
ENSMUSG00000100588,,,,,,Gm29497
ENSMUSG00000115013,,,,,,Gm49231
ENSMUSG00000062477,,,,,,Hmgb1l
ENSMUSG00000096365,ENSMAUG00000010348,,72.2581,79.1519,1,Olfr1463
ENSMUSG00000102050,,,,,,Gm29499
ENSMUSG00000003436,ENSMAUG00000011540,Dll3,86.3248,82.3817,1,Dll3
ENSMUSG00000025482,ENSMAUG00000020730,Odf3,96.063,87.7698,1,Odf3
ENSMUSG00000101548,,,,,,Gm9220
ENSMUSG00000101410,,,,,,Gm28581
ENSMUSG00000029603,ENSMAUG00000011103,Dtx1,98.5646,98.5646,1,Dtx1
ENSMUSG00000108749,,,,,,Gm44767
ENSMUSG00000097965,,,,,,Gm5839
ENSMUSG00000100440,,,,,,Gm28405
ENSMUSG00000101036,,,,,,Gm28588
ENSMUSG00000046792,,,,,,Zfp787
ENSMUSG00000081529,,,,,,Gm14884
ENSMUSG00000069053,,,,,,Uba1y
ENSMUSG00000018774,,,,,,Cd68
ENSMUSG00000030423,ENSMAUG00000020110,Pop4,90.4977,90.9091,1,Pop4
ENSMUSG00000116832,,,,,,Gm49658
ENSMUSG00000116902,,,,,,Gm49660
ENSMUSG00000101494,,,,,,Gm21792
ENSMUSG00000116824,,,,,,Gm18021
ENSMUSG00000116740,,,,,,Gm49659
ENSMUSG00000057179,ENSMAUG00000016299,,92.6518,89.5062,1,Olfr747
ENSMUSG00000099649,,,,,,Gm28406
ENSMUSG00000005547,ENSMAUG00000020680,,93.5223,93.5223,1,Cyp2a5
ENSMUSG00000052516,ENSMAUG00000000429,Robo2,80.4377,96.4996,1,Robo2
ENSMUSG00000073643,ENSMAUG00000000543,Wdfy1,98.0488,98.0488,1,Wdfy1
ENSMUSG00000117721,,,,,,Gm50221
ENSMUSG00000118101,,,,,,F730048M01Rik
ENSMUSG00000111067,,,,,,Gm48714
ENSMUSG00000020003,ENSMAUG00000011551,Pex7,97.4843,97.4843,1,Pex7
ENSMUSG00000081115,,,,,,Gm15913
ENSMUSG00000098050,,,,,,Gm5345
ENSMUSG00000104249,,,,,,Gm38151
ENSMUSG00000107526,,,,,,1700003I16Rik
ENSMUSG00000107894,,,,,,Gm10388
ENSMUSG00000076563,ENSMAUG00000014450,,64.3478,60.1626,1,Igkv5-48
ENSMUSG00000025486,ENSMAUG00000001527,Sirt3,91.4397,69.9405,1,Sirt3
ENSMUSG00000111254,,,,,,Gm48717
ENSMUSG00000027555,,,,,,Car13
ENSMUSG00000035934,ENSMAUG00000004650,Pknox2,98.9451,98.9451,1,Pknox2
ENSMUSG00000098238,,,,,,Gm8756
ENSMUSG00000106256,,,,,,Igkv12-47
ENSMUSG00000113246,,,,,,Gm36752
ENSMUSG00000084123,,,,,,Gm13106
ENSMUSG00000078952,,,,,,Lncenc1
ENSMUSG00000112831,,,,,,Gm35533
ENSMUSG00000112633,,,,,,Gm47627
ENSMUSG00000056735,,,,,,A930024E05Rik
ENSMUSG00000052613,ENSMAUG00000022156,Pcdh15,76.0165,82.6525,1,Pcdh15
ENSMUSG00000066902,,,,,,Rps23-ps2
ENSMUSG00000112245,,,,,,Gm8689
ENSMUSG00000046441,ENSMAUG00000008760,Cmtr2,83.7027,83.7027,1,Cmtr2
ENSMUSG00000065952,,,,,,Rps23rg1
ENSMUSG00000025337,ENSMAUG00000022214,,77.2,91.4692,0,Sbds
ENSMUSG00000073953,,,,,,Olfr596
ENSMUSG00000114926,,,,,,Gm2379
ENSMUSG00000084092,,,,,,Gm5843
ENSMUSG00000038300,ENSMAUG00000017781,Pth2,95,95,1,Pth2
ENSMUSG00000082877,,,,,,Gm13009
ENSMUSG00000090539,,,,,,Gm9602
ENSMUSG00000062647,ENSMAUG00000016150,,98.4962,97.037,1,Rpl7a
ENSMUSG00000108923,,,,,,4933431C10Rik
ENSMUSG00000108894,,,,,,Gm45841
ENSMUSG00000101040,,,,,,Gm29498
ENSMUSG00000006024,ENSMAUG00000008333,Napa,99.322,99.322,1,Napa
ENSMUSG00000086781,,,,,,1700092C02Rik
ENSMUSG00000022574,,,,,,Naprt
ENSMUSG00000101272,,,,,,Gm36782
ENSMUSG00000085347,,,,,,Hk1os
ENSMUSG00000045349,ENSMAUG00000012916,Sh2d5,93.2401,93.2401,1,Sh2d5
ENSMUSG00000086451,,,,,,4933431K23Rik
ENSMUSG00000117885,,,,,,Gm50229
ENSMUSG00000118290,,,,,,Gm18993
ENSMUSG00000109100,,,,,,Olfr1464-ps1
ENSMUSG00000040254,ENSMAUG00000016574,Sema3d,95.7529,95.7529,1,Sema3d
ENSMUSG00000037012,ENSMAUG00000003378,Hk1,90.2645,93.0207,1,Hk1
ENSMUSG00000020671,ENSMAUG00000000087,Rab10,99.5,99.5,1,Rab10
ENSMUSG00000109866,,,,,,Gm45714
ENSMUSG00000033276,ENSMAUG00000009866,,11.0182,100,0,Stk36
ENSMUSG00000031616,ENSMAUG00000016677,Ednra,93.2084,93.2084,1,Ednra
ENSMUSG00000010086,ENSMAUG00000014574,Rnf112,96.6361,94.0476,1,Rnf112
ENSMUSG00000027220,ENSMAUG00000013295,Syt13,96.4789,96.4789,1,Syt13
ENSMUSG00000006930,ENSMAUG00000015239,Hap1,80.7325,78.2407,1,Hap1
ENSMUSG00000105293,,,,,,Gm42843
ENSMUSG00000106572,,,,,,4933417G07Rik
ENSMUSG00000045466,ENSMAUG00000016124,Zfp956,81.8182,85.2459,1,Zfp956
ENSMUSG00000115397,,,,,,Gm49232
ENSMUSG00000104677,,,,,,Gm43376
ENSMUSG00000107784,,,,,,Gm43943
ENSMUSG00000106528,,,,,,Gm42841
ENSMUSG00000104938,,,,,,Gm42840
ENSMUSG00000079179,,,,,,Rab10os
ENSMUSG00000112716,,,,,,4930471E19Rik
ENSMUSG00000090758,,,,,,Gm17178
ENSMUSG00000113898,,,,,,Gm19144
ENSMUSG00000070814,ENSMAUG00000012192,Zswim9,86.808,86.5023,1,Zswim9
ENSMUSG00000103213,,,,,,Gm38289
ENSMUSG00000085078,,,,,,C030013C21Rik
ENSMUSG00000103017,,,,,,Gm37505
ENSMUSG00000113491,,,,,,Gm19221
ENSMUSG00000020992,,,,,,4930512B01Rik
ENSMUSG00000035441,ENSMAUG00000013009,Myo1d,98.5089,98.5089,1,Myo1d
ENSMUSG00000100955,,,,,,Gm18728
ENSMUSG00000068134,,,,,,Zfp120
ENSMUSG00000084293,,,,,,Gm12143
ENSMUSG00000100529,,,,,,Gm19261
ENSMUSG00000112757,,,,,,Gm10743
ENSMUSG00000078370,,,,,,Gm6316
ENSMUSG00000024677,,,,,,Ms4a6b
ENSMUSG00000083000,,,,,,Gm15678
ENSMUSG00000020990,ENSMAUG00000020825,Cdkl1,94.0341,94.0341,1,Cdkl1
ENSMUSG00000086386,,,,,,Gm12108
ENSMUSG00000102912,,,,,,Gm20731
ENSMUSG00000091985,,,,,,Gm17354
ENSMUSG00000112069,,,,,,Gm9476
ENSMUSG00000028582,ENSMAUG00000008894,Cc2d1b,88.9151,88.4977,1,Cc2d1b
ENSMUSG00000020422,ENSMAUG00000014008,,23.125,93.8028,0,Tns3
ENSMUSG00000111660,,,,,,Olfr964-ps1
ENSMUSG00000101408,,,,,,Gm21155
ENSMUSG00000049657,ENSMAUG00000011435,Zbtb5,94.4776,94.4776,1,Zbtb5
ENSMUSG00000028758,ENSMAUG00000014889,Kif17,89.4027,90.0097,1,Kif17
ENSMUSG00000072653,,,,,,Zfp783
ENSMUSG00000100643,,,,,,Gm21163
ENSMUSG00000052917,ENSMAUG00000004612,Senp7,73.9634,76.9308,1,Senp7
ENSMUSG00000101898,,,,,,Gm28122
ENSMUSG00000023930,ENSMAUG00000008482,Crisp2,79.0123,79.0123,1,Crisp2
ENSMUSG00000100050,,,,,,Gm28121
ENSMUSG00000100391,,,,,,Gm28978
ENSMUSG00000054659,,,,,,Pm20d2
ENSMUSG00000047139,ENSMAUG00000020710,Cd24a,60.5263,86.7924,1,Cd24a
ENSMUSG00000024818,ENSMAUG00000014882,Slc25a45,95.8333,95.8333,1,Slc25a45
ENSMUSG00000025487,ENSMAUG00000019938,,19.6809,77.8947,0,Psmd13
ENSMUSG00000025487,ENSMAUG00000001436,,84.3085,85.9079,1,Psmd13
ENSMUSG00000079076,,,,,,Gm3086
ENSMUSG00000112737,,,,,,Gm4898
ENSMUSG00000112931,ENSMAUG00000020552,,51.9031,61.9835,0,Gm4303
ENSMUSG00000108193,,,,,,Olfr442-ps1
ENSMUSG00000096744,ENSMAUG00000020552,,51.9031,61.9835,0,Gm4307
ENSMUSG00000053317,ENSMAUG00000020997,,98.9583,98.9583,1,Sec61b
ENSMUSG00000034761,ENSMAUG00000020655,Map4k5,94.5691,96.1585,1,Map4k5
ENSMUSG00000091101,ENSMAUG00000020552,,51.0204,61.9835,0,Gm4302
ENSMUSG00000099494,,,,,,Gm28197
ENSMUSG00000113179,,,,,,1700030L22Rik
ENSMUSG00000094314,ENSMAUG00000020552,,51.5571,61.5702,0,Gm4301
ENSMUSG00000020167,ENSMAUG00000016223,Tcf3,78.5605,81.0427,1,Tcf3
ENSMUSG00000055762,ENSMAUG00000000730,,32.4242,85.259,0,Eef1d
ENSMUSG00000099407,,,,,,1700060O08Rik
ENSMUSG00000112485,,,,,,Gm47631
ENSMUSG00000112178,,,,,,Gm47630
ENSMUSG00000112522,,,,,,Gm47632
ENSMUSG00000112777,,,,,,Gm8723
ENSMUSG00000112480,,,,,,Gm4310
ENSMUSG00000112856,ENSMAUG00000020552,,51.9031,61.9835,0,Gm4305
ENSMUSG00000066838,ENSMAUG00000010917,Zfp772,82.4519,83.6585,1,Zfp772
ENSMUSG00000021010,ENSMAUG00000001084,Npas3,62.9189,85.9675,1,Npas3
ENSMUSG00000096640,ENSMAUG00000020552,,51.5571,61.5702,0,Gm4312
ENSMUSG00000095673,,,,,,Gm4308
ENSMUSG00000112122,,,,,,Gm47628
ENSMUSG00000104632,,,,,,Gm42909
ENSMUSG00000117541,,,,,,Gm50048
ENSMUSG00000070997,,,,,,1700055D18Rik
ENSMUSG00000091552,,,,,,Gm8711
ENSMUSG00000105854,,,,,,Gm8925
ENSMUSG00000094669,ENSMAUG00000016381,,90.3226,90.3226,1,Olfr441
ENSMUSG00000112408,,,,,,Gm8701
ENSMUSG00000101633,,,,,,Gm29839
ENSMUSG00000024411,ENSMAUG00000017449,Aqp4,95.0464,95.0464,1,Aqp4
ENSMUSG00000101727,,,,,,Gm29495
ENSMUSG00000112801,,,,,,Gm48034
ENSMUSG00000102450,,,,,,Gm38343
ENSMUSG00000101124,,,,,,Gm28371
ENSMUSG00000108579,,,,,,Gm29918
ENSMUSG00000109108,,,,,,Gm36371
ENSMUSG00000117328,,,,,,4930474M22Rik
ENSMUSG00000075181,,,,,,Olfr1066
ENSMUSG00000085660,,,,,,Gm12434
ENSMUSG00000024664,ENSMAUG00000012190,Fads3,98.6637,98.6637,1,Fads3
ENSMUSG00000107889,,,,,,Olfr440-ps1
ENSMUSG00000023886,ENSMAUG00000009780,Smoc2,63.311,72.3785,1,Smoc2
ENSMUSG00000099723,,,,,,Gm28595
ENSMUSG00000102044,,,,,,Gm21249
ENSMUSG00000091019,,,,,,Gm7502
ENSMUSG00000108553,,,,,,Gm38569
ENSMUSG00000020032,ENSMAUG00000011975,Nuak1,94.3769,93.8066,1,Nuak1
ENSMUSG00000099745,,,,,,Gm28736
